id,label
420,dog
421,frog
422,dog
423,ship
424,deer
425,ship
426,airplane
427,ship
428,bird
429,automobile
430,frog
431,frog
432,frog
433,deer
434,airplane
435,truck
436,deer
437,automobile
438,truck
439,automobile
440,deer
441,truck
442,bird
443,deer
444,bird
445,ship
446,dog
447,horse
448,frog
449,airplane
450,airplane
451,deer
452,frog
453,airplane
454,airplane
455,horse
456,airplane
457,deer
458,deer
459,bird
460,truck
461,truck
462,truck
463,horse
464,frog
465,ship
466,airplane
467,deer
468,bird
469,dog
470,deer
471,horse
472,ship
473,frog
474,airplane
475,bird
476,dog
477,truck
478,horse
479,frog
480,deer
481,deer
482,ship
483,deer
484,truck
485,dog
486,bird
487,bird
488,deer
489,ship
490,deer
491,truck
492,frog
493,frog
494,deer
495,automobile
496,horse
497,ship
498,frog
499,frog
500,frog
501,ship
502,dog
503,bird
504,deer
505,truck
506,dog
507,dog
508,automobile
509,dog
510,truck
511,dog
512,automobile
513,frog
514,deer
515,bird
516,truck
517,truck
518,ship
519,ship
520,automobile
521,cat
522,dog
523,horse
524,truck
525,frog
526,deer
527,airplane
528,dog
529,frog
530,deer
531,dog
532,bird
533,bird
534,airplane
535,deer
536,bird
537,airplane
538,truck
539,truck
540,truck
541,truck
542,horse
543,cat
544,horse
545,frog
546,deer
547,cat
548,horse
549,dog
550,horse
551,deer
552,cat
553,horse
554,cat
555,frog
556,deer
557,dog
558,ship
559,frog
560,bird
561,automobile
562,truck
563,frog
564,cat
565,ship
566,horse
567,bird
568,deer
569,cat
570,horse
571,ship
572,frog
573,bird
574,ship
575,deer
576,bird
577,truck
578,frog
579,ship
580,deer
581,frog
582,frog
583,frog
584,ship
585,truck
586,cat
587,deer
588,airplane
589,airplane
590,deer
591,horse
592,deer
593,truck
594,horse
595,frog
596,ship
597,dog
598,truck
599,cat
600,bird
601,truck
602,ship
603,cat
604,truck
605,automobile
606,ship
607,bird
608,dog
609,horse
610,truck
611,deer
612,airplane
613,automobile
614,ship
615,cat
616,deer
617,automobile
618,deer
619,horse
620,deer
621,frog
622,deer
623,dog
624,ship
625,cat
626,truck
627,deer
628,horse
629,horse
630,dog
631,airplane
632,deer
633,truck
634,horse
635,horse
636,ship
637,deer
638,frog
639,airplane
640,cat
641,frog
642,frog
643,deer
644,bird
645,deer
646,automobile
647,truck
648,deer
649,frog
650,airplane
651,cat
652,truck
653,dog
654,truck
655,frog
656,frog
657,deer
658,truck
659,deer
660,deer
661,deer
662,ship
663,ship
664,airplane
665,automobile
666,ship
667,bird
668,automobile
669,frog
670,truck
671,dog
672,bird
673,frog
674,airplane
675,horse
676,truck
677,frog
678,automobile
679,dog
680,cat
681,deer
682,deer
683,airplane
684,horse
685,dog
686,truck
687,frog
688,deer
689,deer
690,dog
691,deer
692,airplane
693,airplane
694,truck
695,automobile
696,truck
697,cat
698,ship
699,automobile
700,frog
701,deer
702,dog
703,truck
704,dog
705,deer
706,cat
707,frog
708,deer
709,bird
710,deer
711,frog
712,automobile
713,cat
714,deer
715,automobile
716,ship
717,bird
718,bird
719,dog
720,dog
721,truck
722,deer
723,deer
724,dog
725,bird
726,bird
727,dog
728,deer
729,ship
730,deer
731,deer
732,cat
733,truck
734,bird
735,deer
736,automobile
737,frog
738,cat
739,dog
740,deer
741,bird
742,dog
743,airplane
744,cat
745,bird
746,deer
747,deer
748,frog
749,dog
750,bird
751,truck
752,ship
753,airplane
754,horse
755,deer
756,automobile
757,ship
758,deer
759,frog
760,automobile
761,automobile
762,cat
763,deer
764,dog
765,airplane
766,ship
767,deer
768,deer
769,deer
770,ship
771,airplane
772,deer
773,dog
774,dog
775,horse
776,ship
777,airplane
778,dog
779,deer
780,horse
781,truck
782,deer
783,automobile
784,bird
785,frog
786,bird
787,cat
788,airplane
789,bird
790,airplane
791,dog
792,dog
793,cat
794,dog
795,dog
796,airplane
797,frog
798,frog
799,frog
800,airplane
801,frog
802,deer
803,deer
804,automobile
805,airplane
806,airplane
807,frog
808,deer
809,bird
810,deer
811,truck
812,horse
813,deer
814,bird
815,horse
816,horse
817,frog
818,cat
819,cat
820,deer
821,dog
822,deer
823,truck
824,airplane
825,airplane
826,airplane
827,bird
828,deer
829,deer
830,ship
831,truck
832,dog
833,deer
834,ship
835,truck
836,deer
837,truck
838,deer
839,dog
840,airplane
841,deer
842,deer
843,dog
844,automobile
845,dog
846,frog
847,horse
848,deer
849,automobile
850,horse
851,ship
852,dog
853,deer
854,truck
855,dog
856,frog
857,ship
858,frog
859,dog
860,bird
861,automobile
862,automobile
863,dog
864,airplane
865,ship
866,deer
867,deer
868,bird
869,airplane
870,frog
871,deer
872,horse
873,truck
874,bird
875,truck
876,ship
877,deer
878,cat
879,frog
880,ship
881,deer
882,frog
883,deer
884,dog
885,bird
886,frog
887,deer
888,dog
889,horse
890,dog
891,bird
892,frog
893,ship
894,automobile
895,truck
896,frog
897,bird
898,truck
899,cat
900,deer
901,frog
902,truck
903,horse
904,truck
905,cat
906,bird
907,frog
908,bird
909,airplane
910,bird
911,deer
912,frog
913,deer
914,bird
915,truck
916,ship
917,bird
918,deer
919,truck
920,dog
921,dog
922,frog
923,bird
924,automobile
925,deer
926,frog
927,airplane
928,bird
929,automobile
930,truck
931,deer
932,bird
933,deer
934,horse
935,horse
936,deer
937,frog
938,automobile
939,automobile
940,airplane
941,bird
942,truck
943,truck
944,airplane
945,horse
946,bird
947,deer
948,truck
949,truck
950,deer
951,dog
952,airplane
953,dog
954,cat
955,truck
956,truck
957,airplane
958,deer
959,automobile
960,airplane
961,frog
962,frog
963,dog
964,airplane
965,dog
966,cat
967,bird
968,frog
969,automobile
970,truck
971,airplane
972,ship
973,deer
974,frog
975,frog
976,deer
977,airplane
978,deer
979,truck
980,dog
981,bird
982,deer
983,ship
984,deer
985,frog
986,bird
987,deer
988,cat
989,ship
990,dog
991,truck
992,ship
993,bird
994,automobile
995,deer
996,cat
997,truck
998,ship
999,horse
1000,deer
1001,bird
1002,airplane
1003,cat
1004,airplane
1005,cat
1006,deer
1007,ship
1008,automobile
1009,automobile
1010,dog
1011,cat
1012,deer
1013,truck
1014,airplane
1015,frog
1016,horse
1017,ship
1018,bird
1019,cat
1020,truck
1021,dog
1022,frog
1023,deer
1024,automobile
1025,deer
1026,horse
1027,cat
1028,bird
1029,bird
1030,dog
1031,horse
1032,deer
1033,deer
1034,cat
1035,bird
1036,dog
1037,deer
1038,truck
1039,dog
1040,airplane
1041,cat
1042,dog
1043,dog
1044,bird
1045,dog
1046,airplane
1047,ship
1048,horse
1049,frog
1050,bird
1051,dog
1052,deer
1053,dog
1054,frog
1055,bird
1056,frog
1057,deer
1058,deer
1059,bird
1060,horse
1061,frog
1062,bird
1063,truck
1064,automobile
1065,frog
1066,truck
1067,dog
1068,horse
1069,airplane
1070,dog
1071,cat
1072,deer
1073,horse
1074,cat
1075,cat
1076,truck
1077,bird
1078,frog
1079,truck
1080,cat
1081,deer
1082,dog
1083,frog
1084,ship
1085,ship
1086,ship
1087,horse
1088,deer
1089,bird
1090,deer
1091,cat
1092,ship
1093,automobile
1094,airplane
1095,bird
1096,truck
1097,horse
1098,frog
1099,bird
1100,truck
1101,dog
1102,deer
1103,cat
1104,airplane
1105,truck
1106,ship
1107,airplane
1108,truck
1109,truck
1110,deer
1111,bird
1112,horse
1113,ship
1114,frog
1115,deer
1116,dog
1117,truck
1118,deer
1119,airplane
1120,cat
1121,automobile
1122,dog
1123,cat
1124,ship
1125,horse
1126,ship
1127,cat
1128,frog
1129,truck
1130,deer
1131,frog
1132,deer
1133,frog
1134,frog
1135,truck
1136,cat
1137,frog
1138,ship
1139,horse
1140,horse
1141,frog
1142,dog
1143,deer
1144,airplane
1145,frog
1146,deer
1147,automobile
1148,frog
1149,frog
1150,deer
1151,deer
1152,deer
1153,bird
1154,bird
1155,horse
1156,automobile
1157,dog
1158,truck
1159,airplane
1160,deer
1161,dog
1162,airplane
1163,airplane
1164,deer
1165,ship
1166,airplane
1167,airplane
1168,automobile
1169,deer
1170,frog
1171,dog
1172,truck
1173,airplane
1174,deer
1175,ship
1176,deer
1177,deer
1178,ship
1179,dog
1180,deer
1181,frog
1182,deer
1183,automobile
1184,deer
1185,truck
1186,deer
1187,dog
1188,cat
1189,bird
1190,dog
1191,deer
1192,ship
1193,truck
1194,cat
1195,ship
1196,ship
1197,horse
1198,deer
1199,frog
1200,dog
1201,truck
1202,bird
1203,deer
1204,truck
1205,deer
1206,dog
1207,dog
1208,dog
1209,cat
1210,frog
1211,deer
1212,truck
1213,truck
1214,truck
1215,ship
1216,frog
1217,airplane
1218,ship
1219,bird
1220,automobile
1221,deer
1222,ship
1223,dog
1224,frog
1225,truck
1226,automobile
1227,automobile
1228,dog
1229,automobile
1230,truck
1231,horse
1232,horse
1233,deer
1234,automobile
1235,automobile
1236,deer
1237,cat
1238,truck
1239,cat
1240,cat
1241,cat
1242,deer
1243,ship
1244,airplane
1245,airplane
1246,ship
1247,horse
1248,airplane
1249,horse
1250,airplane
1251,frog
1252,deer
1253,airplane
1254,ship
1255,ship
1256,frog
1257,bird
1258,deer
1259,ship
1260,automobile
1261,deer
1262,bird
1263,deer
1264,bird
1265,truck
1266,deer
1267,cat
1268,deer
1269,truck
1270,dog
1271,airplane
1272,airplane
1273,ship
1274,deer
1275,bird
1276,frog
1277,deer
1278,horse
1279,ship
1280,cat
1281,cat
1282,ship
1283,deer
1284,deer
1285,truck
1286,dog
1287,deer
1288,horse
1289,cat
1290,frog
1291,automobile
1292,deer
1293,deer
1294,automobile
1295,truck
1296,deer
1297,airplane
1298,deer
1299,airplane
1300,ship
1301,automobile
1302,airplane
1303,deer
1304,deer
1305,horse
1306,deer
1307,deer
1308,deer
1309,airplane
1310,frog
1311,truck
1312,deer
1313,deer
1314,frog
1315,deer
1316,automobile
1317,dog
1318,truck
1319,dog
1320,truck
1321,cat
1322,deer
1323,bird
1324,dog
1325,horse
1326,bird
1327,deer
1328,automobile
1329,dog
1330,airplane
1331,automobile
1332,ship
1333,truck
1334,truck
1335,dog
1336,deer
1337,deer
1338,deer
1339,automobile
1340,horse
1341,automobile
1342,frog
1343,deer
1344,airplane
1345,truck
1346,truck
1347,ship
1348,airplane
1349,airplane
1350,frog
1351,dog
1352,frog
1353,bird
1354,airplane
1355,deer
1356,truck
1357,dog
1358,frog
1359,dog
1360,dog
1361,automobile
1362,frog
1363,deer
1364,deer
1365,deer
1366,airplane
1367,horse
1368,airplane
1369,bird
1370,automobile
1371,bird
1372,bird
1373,deer
1374,dog
1375,frog
1376,bird
1377,ship
1378,horse
1379,cat
1380,frog
1381,ship
1382,truck
1383,ship
1384,deer
1385,truck
1386,deer
1387,airplane
1388,bird
1389,horse
1390,dog
1391,bird
1392,frog
1393,deer
1394,ship
1395,cat
1396,horse
1397,deer
1398,truck
1399,airplane
1400,ship
1401,truck
1402,ship
1403,deer
1404,automobile
1405,bird
1406,cat
1407,cat
1408,dog
1409,deer
1410,cat
1411,deer
1412,truck
1413,automobile
1414,horse
1415,truck
1416,dog
1417,ship
1418,frog
1419,horse
1420,bird
1421,truck
1422,automobile
1423,frog
1424,deer
1425,airplane
1426,frog
1427,dog
1428,deer
1429,bird
1430,deer
1431,bird
1432,automobile
1433,truck
1434,deer
1435,automobile
1436,bird
1437,frog
1438,horse
1439,horse
1440,dog
1441,ship
1442,bird
1443,deer
1444,deer
1445,automobile
1446,frog
1447,bird
1448,bird
1449,horse
1450,airplane
1451,airplane
1452,ship
1453,bird
1454,deer
1455,frog
1456,cat
1457,airplane
1458,horse
1459,ship
1460,airplane
1461,frog
1462,ship
1463,deer
1464,dog
1465,bird
1466,airplane
1467,truck
1468,deer
1469,deer
1470,cat
1471,dog
1472,bird
1473,frog
1474,bird
1475,cat
1476,horse
1477,deer
1478,truck
1479,truck
1480,dog
1481,deer
1482,dog
1483,airplane
1484,airplane
1485,frog
1486,ship
1487,truck
1488,dog
1489,horse
1490,horse
1491,airplane
1492,dog
1493,horse
1494,dog
1495,frog
1496,airplane
1497,dog
1498,airplane
1499,ship
1500,truck
1501,ship
1502,deer
1503,ship
1504,truck
1505,horse
1506,bird
1507,airplane
1508,bird
1509,deer
1510,horse
1511,automobile
1512,bird
1513,deer
1514,airplane
1515,ship
1516,frog
1517,truck
1518,airplane
1519,bird
1520,cat
1521,deer
1522,deer
1523,truck
1524,frog
1525,truck
1526,deer
1527,deer
1528,bird
1529,dog
1530,deer
1531,automobile
1532,ship
1533,deer
1534,truck
1535,deer
1536,ship
1537,frog
1538,deer
1539,ship
1540,truck
1541,ship
1542,frog
1543,truck
1544,deer
1545,truck
1546,bird
1547,cat
1548,frog
1549,horse
1550,deer
1551,dog
1552,truck
1553,automobile
1554,deer
1555,horse
1556,deer
1557,bird
1558,dog
1559,bird
1560,deer
1561,deer
1562,deer
1563,dog
1564,cat
1565,horse
1566,deer
1567,deer
1568,cat
1569,bird
1570,cat
1571,cat
1572,bird
1573,truck
1574,deer
1575,cat
1576,ship
1577,truck
1578,airplane
1579,truck
1580,deer
1581,deer
1582,automobile
1583,ship
1584,deer
1585,airplane
1586,deer
1587,cat
1588,frog
1589,deer
1590,frog
1591,frog
1592,dog
1593,bird
1594,frog
1595,deer
1596,automobile
1597,deer
1598,frog
1599,frog
1600,airplane
1601,deer
1602,truck
1603,dog
1604,cat
1605,horse
1606,deer
1607,ship
1608,horse
1609,cat
1610,frog
1611,deer
1612,truck
1613,dog
1614,truck
1615,bird
1616,airplane
1617,airplane
1618,bird
1619,deer
1620,truck
1621,ship
1622,frog
1623,airplane
1624,automobile
1625,truck
1626,dog
1627,deer
1628,frog
1629,deer
1630,dog
1631,cat
1632,airplane
1633,airplane
1634,deer
1635,truck
1636,cat
1637,truck
1638,dog
1639,frog
1640,airplane
1641,automobile
1642,truck
1643,cat
1644,horse
1645,automobile
1646,dog
1647,truck
1648,truck
1649,cat
1650,automobile
1651,dog
1652,deer
1653,deer
1654,cat
1655,cat
1656,cat
1657,automobile
1658,frog
1659,airplane
1660,deer
1661,deer
1662,truck
1663,ship
1664,ship
1665,cat
1666,airplane
1667,airplane
1668,ship
1669,deer
1670,bird
1671,truck
1672,frog
1673,horse
1674,frog
1675,automobile
1676,truck
1677,frog
1678,deer
1679,deer
1680,cat
1681,deer
1682,ship
1683,truck
1684,bird
1685,frog
1686,cat
1687,airplane
1688,airplane
1689,ship
1690,automobile
1691,frog
1692,dog
1693,bird
1694,horse
1695,airplane
1696,dog
1697,ship
1698,automobile
1699,ship
1700,deer
1701,frog
1702,airplane
1703,airplane
1704,dog
1705,cat
1706,bird
1707,truck
1708,dog
1709,deer
1710,truck
1711,horse
1712,deer
1713,truck
1714,frog
1715,deer
1716,deer
1717,truck
1718,horse
1719,airplane
1720,ship
1721,frog
1722,cat
1723,cat
1724,bird
1725,frog
1726,deer
1727,cat
1728,cat
1729,ship
1730,deer
1731,truck
1732,truck
1733,deer
1734,ship
1735,frog
1736,truck
1737,cat
1738,bird
1739,airplane
1740,bird
1741,ship
1742,airplane
1743,frog
1744,cat
1745,airplane
1746,automobile
1747,frog
1748,dog
1749,frog
1750,dog
1751,automobile
1752,airplane
1753,deer
1754,automobile
1755,frog
1756,truck
1757,truck
1758,airplane
1759,ship
1760,deer
1761,airplane
1762,ship
1763,bird
1764,airplane
1765,frog
1766,airplane
1767,dog
1768,truck
1769,airplane
1770,cat
1771,deer
1772,truck
1773,frog
1774,deer
1775,deer
1776,cat
1777,cat
1778,frog
1779,truck
1780,cat
1781,truck
1782,bird
1783,deer
1784,deer
1785,dog
1786,automobile
1787,truck
1788,dog
1789,airplane
1790,cat
1791,dog
1792,truck
1793,ship
1794,truck
1795,deer
1796,deer
1797,deer
1798,airplane
1799,dog
1800,automobile
1801,cat
1802,cat
1803,bird
1804,bird
1805,airplane
1806,frog
1807,cat
1808,truck
1809,automobile
1810,deer
1811,deer
1812,horse
1813,horse
1814,deer
1815,frog
1816,deer
1817,cat
1818,airplane
1819,frog
1820,dog
1821,deer
1822,deer
1823,bird
1824,deer
1825,deer
1826,deer
1827,bird
1828,deer
1829,bird
1830,automobile
1831,truck
1832,deer
1833,airplane
1834,truck
1835,bird
1836,dog
1837,cat
1838,horse
1839,deer
1840,deer
1841,deer
1842,deer
1843,airplane
1844,deer
1845,deer
1846,bird
1847,dog
1848,airplane
1849,deer
1850,bird
1851,cat
1852,frog
1853,automobile
1854,ship
1855,deer
1856,cat
1857,frog
1858,horse
1859,deer
1860,deer
1861,horse
1862,cat
1863,dog
1864,frog
1865,dog
1866,deer
1867,airplane
1868,cat
1869,dog
1870,deer
1871,airplane
1872,deer
1873,bird
1874,airplane
1875,bird
1876,deer
1877,ship
1878,airplane
1879,dog
1880,truck
1881,deer
1882,truck
1883,bird
1884,cat
1885,cat
1886,automobile
1887,automobile
1888,deer
1889,horse
1890,cat
1891,frog
1892,truck
1893,automobile
1894,frog
1895,airplane
1896,airplane
1897,horse
1898,deer
1899,automobile
1900,cat
1901,cat
1902,horse
1903,airplane
1904,ship
1905,deer
1906,bird
1907,truck
1908,dog
1909,truck
1910,truck
1911,ship
1912,horse
1913,automobile
1914,cat
1915,truck
1916,deer
1917,deer
1918,truck
1919,ship
1920,cat
1921,deer
1922,ship
1923,dog
1924,cat
1925,bird
1926,airplane
1927,deer
1928,deer
1929,dog
1930,deer
1931,ship
1932,airplane
1933,truck
1934,deer
1935,truck
1936,frog
1937,ship
1938,horse
1939,truck
1940,frog
1941,dog
1942,ship
1943,frog
1944,horse
1945,frog
1946,cat
1947,ship
1948,airplane
1949,frog
1950,frog
1951,truck
1952,frog
1953,dog
1954,deer
1955,horse
1956,deer
1957,frog
1958,cat
1959,frog
1960,airplane
1961,truck
1962,deer
1963,frog
1964,airplane
1965,truck
1966,deer
1967,automobile
1968,truck
1969,cat
1970,frog
1971,truck
1972,bird
1973,cat
1974,ship
1975,dog
1976,airplane
1977,bird
1978,ship
1979,frog
1980,airplane
1981,frog
1982,dog
1983,truck
1984,bird
1985,bird
1986,cat
1987,cat
1988,deer
1989,bird
1990,deer
1991,frog
1992,airplane
1993,bird
1994,truck
1995,frog
1996,truck
1997,ship
1998,frog
1999,frog
2000,truck
2001,deer
2002,cat
2003,truck
2004,deer
2005,dog
2006,horse
2007,ship
2008,deer
2009,dog
2010,automobile
2011,deer
2012,deer
2013,horse
2014,airplane
2015,deer
2016,cat
2017,cat
2018,deer
2019,ship
2020,airplane
2021,airplane
2022,frog
2023,deer
2024,horse
2025,deer
2026,truck
2027,bird
2028,cat
2029,airplane
2030,horse
2031,deer
2032,ship
2033,deer
2034,deer
2035,cat
2036,ship
2037,bird
2038,dog
2039,deer
2040,bird
2041,airplane
2042,frog
2043,deer
2044,cat
2045,deer
2046,cat
2047,dog
2048,dog
2049,cat
2050,truck
2051,frog
2052,deer
2053,bird
2054,horse
2055,frog
2056,airplane
2057,automobile
2058,deer
2059,deer
2060,bird
2061,cat
2062,frog
2063,cat
2064,frog
2065,deer
2066,truck
2067,ship
2068,truck
2069,bird
2070,cat
2071,deer
2072,cat
2073,deer
2074,deer
2075,deer
2076,airplane
2077,ship
2078,airplane
2079,automobile
2080,airplane
2081,truck
2082,airplane
2083,frog
2084,airplane
2085,dog
2086,horse
2087,frog
2088,dog
2089,truck
2090,frog
2091,bird
2092,automobile
2093,truck
2094,deer
2095,frog
2096,frog
2097,truck
2098,dog
2099,ship
2100,airplane
2101,horse
2102,airplane
2103,automobile
2104,dog
2105,airplane
2106,bird
2107,airplane
2108,ship
2109,truck
2110,frog
2111,deer
2112,deer
2113,frog
2114,automobile
2115,truck
2116,frog
2117,frog
2118,frog
2119,ship
2120,cat
2121,horse
2122,truck
2123,deer
2124,automobile
2125,truck
2126,dog
2127,ship
2128,ship
2129,ship
2130,truck
2131,ship
2132,horse
2133,dog
2134,truck
2135,airplane
2136,frog
2137,deer
2138,deer
2139,bird
2140,horse
2141,deer
2142,deer
2143,cat
2144,bird
2145,bird
2146,airplane
2147,ship
2148,cat
2149,deer
2150,truck
2151,truck
2152,cat
2153,automobile
2154,airplane
2155,ship
2156,horse
2157,horse
2158,airplane
2159,truck
2160,frog
2161,frog
2162,automobile
2163,ship
2164,ship
2165,frog
2166,truck
2167,dog
2168,airplane
2169,airplane
2170,deer
2171,ship
2172,horse
2173,deer
2174,truck
2175,dog
2176,cat
2177,frog
2178,frog
2179,truck
2180,cat
2181,frog
2182,truck
2183,horse
2184,ship
2185,bird
2186,automobile
2187,bird
2188,truck
2189,frog
2190,frog
2191,deer
2192,deer
2193,airplane
2194,automobile
2195,dog
2196,ship
2197,horse
2198,frog
2199,airplane
2200,cat
2201,airplane
2202,bird
2203,horse
2204,truck
2205,horse
2206,deer
2207,truck
2208,dog
2209,airplane
2210,frog
2211,ship
2212,airplane
2213,deer
2214,automobile
2215,truck
2216,ship
2217,ship
2218,frog
2219,deer
2220,ship
2221,truck
2222,automobile
2223,truck
2224,dog
2225,frog
2226,automobile
2227,airplane
2228,cat
2229,truck
2230,deer
2231,deer
2232,dog
2233,ship
2234,airplane
2235,deer
2236,airplane
2237,cat
2238,frog
2239,ship
2240,horse
2241,ship
2242,truck
2243,automobile
2244,horse
2245,frog
2246,bird
2247,frog
2248,truck
2249,horse
2250,deer
2251,bird
2252,horse
2253,dog
2254,dog
2255,truck
2256,ship
2257,frog
2258,ship
2259,airplane
2260,frog
2261,airplane
2262,truck
2263,horse
2264,deer
2265,bird
2266,airplane
2267,dog
2268,deer
2269,horse
2270,frog
2271,ship
2272,ship
2273,automobile
2274,deer
2275,horse
2276,dog
2277,truck
2278,airplane
2279,ship
2280,deer
2281,frog
2282,deer
2283,deer
2284,frog
2285,frog
2286,cat
2287,truck
2288,bird
2289,ship
2290,frog
2291,dog
2292,cat
2293,ship
2294,truck
2295,bird
2296,truck
2297,bird
2298,airplane
2299,airplane
2300,cat
2301,frog
2302,horse
2303,horse
2304,airplane
2305,airplane
2306,airplane
2307,dog
2308,deer
2309,airplane
2310,cat
2311,truck
2312,truck
2313,dog
2314,ship
2315,truck
2316,ship
2317,automobile
2318,ship
2319,deer
2320,deer
2321,deer
2322,deer
2323,frog
2324,frog
2325,dog
2326,deer
2327,frog
2328,frog
2329,truck
2330,deer
2331,cat
2332,automobile
2333,dog
2334,automobile
2335,truck
2336,airplane
2337,deer
2338,cat
2339,airplane
2340,bird
2341,bird
2342,horse
2343,truck
2344,truck
2345,airplane
2346,frog
2347,frog
2348,truck
2349,deer
2350,cat
2351,deer
2352,frog
2353,deer
2354,deer
2355,deer
2356,deer
2357,horse
2358,cat
2359,bird
2360,airplane
2361,deer
2362,frog
2363,truck
2364,bird
2365,airplane
2366,truck
2367,bird
2368,ship
2369,truck
2370,ship
2371,horse
2372,cat
2373,ship
2374,frog
2375,airplane
2376,frog
2377,automobile
2378,ship
2379,cat
2380,truck
2381,truck
2382,frog
2383,truck
2384,airplane
2385,cat
2386,airplane
2387,airplane
2388,truck
2389,frog
2390,deer
2391,deer
2392,automobile
2393,truck
2394,frog
2395,deer
2396,dog
2397,bird
2398,deer
2399,deer
2400,ship
2401,automobile
2402,cat
2403,truck
2404,cat
2405,deer
2406,frog
2407,cat
2408,truck
2409,ship
2410,frog
2411,cat
2412,ship
2413,frog
2414,dog
2415,deer
2416,horse
2417,bird
2418,frog
2419,cat
2420,cat
2421,deer
2422,deer
2423,horse
2424,dog
2425,cat
2426,ship
2427,bird
2428,deer
2429,truck
2430,deer
2431,horse
2432,truck
2433,deer
